S/N,Month,Terminal ID,Terminal Serial,Business Name,Payment Value,Payment Volume,Transfer Value,Transfer Volume,"Target PaymentValue",Target Met,"Days Since LastTransaction",Business Registration Date,Terminal Assignment Date,Last Transaction Date
626,May,2070JII9,P260300524693,Olatunji Telecom 2,0,0,0,0,"20,000.00",FALSE,211,,,
627,May,2033CVOB,P260300115006,Ola-Oluwa 2,0,0,0,0,"20,000.00",FALSE,2,,,
628,May,20700NGV,P260300458170,FinrelNigeria Adegbayi,0,0,0,0,"20,000.00",FALSE,49,,,
629,May,2057DXTD,P260301626713,"BOVAS & COMPANY LIMITED -BOVAS AND COMPANY ILESHA5",0,0,0,0,"20,000.00",FALSE,9,,,
630,May,20575JQQ,P260300730676,Al Qudus,0,0,0,0,"20,000.00",FALSE,14,,,
631,May,2070018S,P260300617041,omojo global services,0,0,0,0,"20,000.00",FALSE,8,,,
632,May,2070Z5ZW,P260300724052,Weeldrop logistics brewery 2,0,0,0,0,"20,000.00",FALSE,113,,,
633,May,2033TNDW,P260300416743,Amazing Grace AG Ventures,0,0,0,0,"20,000.00",FALSE,37,,,
634,May,2070KI7D,P260300825391,HIGHLAND CHURCH,0,0,0,0,"20,000.00",FALSE,1,,,
635,May,2070D214,P260300459972,FinrelNigeria 2,0,0,0,0,"20,000.00",FALSE,29,,,
636,May,2070C4OC,P260300806475,"Weeldrop logistics orita challenge2",0,0,0,0,"20,000.00",FALSE,54,,,
637,May,2057JN5Y,P260301626710,NIDDLEPOINT NIGERIA LIMITED,0,0,0,0,"20,000.00",FALSE,69,,,
638,May,2057MB9H,P260301626705,"Alpha Jumong Global services -Alpha Jumong Global services",0,0,0,0,"20,000.00",FALSE,51,,,
639,May,2070IY3T,P260301375310,Adunola Concept,0,0,0,0,"20,000.00",FALSE,1,,,
640,May,2070BPBP,P260301611326,IDEA KONSULT PALMS MALL,0,0,0,0,"20,000.00",FALSE,_,,,
641,May,2070BHEP,P260301611327,IDEA KONSULT OSUNTOKUN,0,0,0,0,"20,000.00",FALSE,_,,,
642,May,2070BEDL,P260301611328,IDEA KONSULT OAU IFE,0,0,0,0,"20,000.00",FALSE,89,,,
643,May,2070125O,P260300113166,Finrel Nigeria Limited,0,0,0,0,"20,000.00",FALSE,43,,,
644,May,2033FMZN,P260300118867,Sure hope ventures,0,0,0,0,"20,000.00",FALSE,8,,,
645,May,2070H3VM,P260300620118,DeBlend Lounge Club,0,0,0,0,"20,000.00",FALSE,108,,,
646,May,2057UBEM,P260300617711,Triple m ventures,0,0,0,0,"20,000.00",FALSE,1,,,
647,May,2033XBG7,P260300421324,Omoboriowo,0,0,0,0,"20,000.00",FALSE,53,,,
648,May,2070RV7O,P260301560119,"BOVAS & COMPANY LIMITED -BOVAS AND COMPANYOKELELE",0,0,0,0,"20,000.00",FALSE,9,,,
649,May,2070HM1V,P260301909395,"BOVAS & COMPANY LIMITED -BOVAS AUST ABJ",0,0,0,0,"20,000.00",FALSE,10,,,
650,May,2070N9TG,P260301347012,SAO Oke Ado 7,0,0,0,0,"20,000.00",FALSE,2,,,
651,May,2057ZIFW,P260301171378,REVEL LOUNGE 2,0,0,0,0,"20,000.00",FALSE,223,,,
652,May,2033EQVT,P260301173118,Mama B Ventures,0,0,0,0,"20,000.00",FALSE,26,,,
653,May,2057XGSU,P260301642799,"BOVAS & COMPANY LIMITED -BOVAS AND COMPANY ILEOLUJI",0,0,0,0,"20,000.00",FALSE,2,,,
654,May,20337ZYF,P260301352257,MVP Kitchen,0,0,0,0,"20,000.00",FALSE,4,,,
655,May,2070915U,P260301198625,Shigo payment solution,0,0,0,0,"20,000.00",FALSE,150,,,
656,May,2070YF0L,P260300328526,FOODCO NIG MONATAN 1,0,0,0,0,"20,000.00",FALSE,21,,,
657,May,2070IE8C,P260301044065,"Helen and Ezra cementEnterprises",0,0,0,0,"20,000.00",FALSE,263,,,
658,May,20334XLN,P260300128654,"BOVAS & COMPANY LIMITED -BOVAS AND COMPANYADAMASIGBA",0,0,0,0,"20,000.00",FALSE,1,,,
659,May,2057VDRF,P260300672321,Hamine SuperStore 3,0,0,0,0,"20,000.00",FALSE,76,,,
660,May,2070762G,P260300256570,Cash and Smile 4,0,0,0,0,"20,000.00",FALSE,56,,,
661,May,2033ZPNJ,P260301195377,"SUNRISE UNIVERSALINTEGRATED SUPERMARKET -SUNRISE PHARMACY",0,0,0,0,"20,000.00",FALSE,_,,,
662,May,2033DSFO,P260300127225,"BARRY WUMI-HUB - BARRYWUMI-HUB",0,0,0,0,"20,000.00",FALSE,117,,,
663,May,2033XYP6,P260301183919,Daddy T and T venture,0,0,0,0,"20,000.00",FALSE,77,,,
664,May,2033OMJK,P260301183918,Embedded Joint Venture,0,0,0,0,"20,000.00",FALSE,8,,,
665,May,2057YPZQ,P260301171376,Anikeola,0,0,0,0,"20,000.00",FALSE,157,,,
666,May,2070T3RD,P260301192935,SAO MOWE 8,0,0,0,0,"20,000.00",FALSE,5,,,
667,May,2070UUF9,P260301195530,SAO MOWE 9,0,0,0,0,"20,000.00",FALSE,1,,,
668,May,2070J0BZ,P260301909385,Ogb limited,0,0,0,0,"20,000.00",FALSE,4,,,
669,May,207084LV,P260300509390,Nulat Global Service,0,0,0,0,"20,000.00",FALSE,5,,,
670,May,2033OFDW,P260300256562,"99-CITIES ENTERPRISES -Money World Ventures 11",0,0,0,0,"20,000.00",FALSE,39,,,
671,May,2070MK4T,P260300805229,Akinz 2,0,0,0,0,"20,000.00",FALSE,37,,,
672,May,20700MNY,P260300492611,ObaGOAL Concept,0,0,0,0,"20,000.00",FALSE,1,,,
673,May,2033ZQM6,P260300049370,Destiny Ventures,0,0,0,0,"20,000.00",FALSE,57,,,
674,May,20700NGR,P260301192938,FinrelNigeria Adegbayi FinCafe,0,0,0,0,"20,000.00",FALSE,26,,,
675,May,207073IV,P260301645863,"99-CITIES ENTERPRISES -Money World Ventures 5",0,0,0,0,"20,000.00",FALSE,1,,,
676,May,2033QKB3,P260301195522,Muka Service,0,0,0,0,"20,000.00",FALSE,140,,,
677,May,2070FIHC,P260300613356,King enterprises,0,0,0,0,"20,000.00",FALSE,146,,,
678,May,2070X5EG,P260300333296,GENA 2,0,0,0,0,"20,000.00",FALSE,95,,,
679,May,2070URI8,P260300509391,Gravano Lounge,0,0,0,0,"20,000.00",FALSE,64,,,
680,May,20338BP2,P260300546419,Chrysalis Wingit,0,0,0,0,"20,000.00",FALSE,102,,,
681,May,2070I0CJ,P260300672322,HouseOfOkikiola1,0,0,0,0,"20,000.00",FALSE,57,,,
682,May,2070L5BV,P260300577479,EVENT BY COPA,0,0,0,0,"20,000.00",FALSE,3,,,
683,May,20338BP7,P260300546422,Chrysalis Great Outdoor,0,0,0,0,"20,000.00",FALSE,2,,,
684,May,2033XVD0,P260300106171,DOA Venture 2,0,0,0,0,"20,000.00",FALSE,202,,,
685,May,2070L9OZ,P260300697240,NNPC Oil Ebedi Shasha 2,0,0,0,0,"20,000.00",FALSE,67,,,
686,May,2070W4FO,P260301351884,Cascade Lounge Oluyole 2,0,0,0,0,"20,000.00",FALSE,65,,,
687,May,2070L9OR,P260300697257,NNPC station Ebedi Shasha,0,0,0,0,"20,000.00",FALSE,86,,,
688,May,2070L9IN,P260300697247,Lordsfavor Nig 2,0,0,0,0,"20,000.00",FALSE,84,,,
689,May,2070L9FW,P260300697246,Lordsfavor Nig  Iyana church,0,0,0,0,"20,000.00",FALSE,40,,,
690,May,20700WOH,P260300610261,Adenet Ventures,0,0,0,0,"20,000.00",FALSE,210,,,
691,May,2070GJNN,P260301491687,FIKAD SOLA ENTERPRISE,0,0,0,0,"20,000.00",FALSE,132,,,
692,May,2070G1PX,P260300613065,FinrelNigeria Adegbayi 2,0,0,0,0,"20,000.00",FALSE,11,,,
693,May,2070HBNI,P260300610269,Triple O stores,0,0,0,0,"20,000.00",FALSE,2,,,
694,May,2070N9UB,P260300699525,SAO challenge 5,0,0,0,0,"20,000.00",FALSE,14,,,
695,May,2070H8RY,P260300652263,Posi clothing,0,0,0,0,"20,000.00",FALSE,35,,,
696,May,2070JLGD,P260301538673,"SUNRISE UNIVERSALINTEGRATED SUPERMARKET -Sunrise Pharm Supermarket",0,0,0,0,"20,000.00",FALSE,9,,,
697,May,2033LWQ7,P260300492612,Yah Salam Business Ventures,0,0,0,0,"20,000.00",FALSE,18,,,
698,May,2033TJC9,P260300607070,"Omak healthcare services - OmakSupermarket Moniya",0,0,0,0,"20,000.00",FALSE,5,,,
699,May,2070H8ZG,P260301642798,FinrelNigeria Olomi 2,0,0,0,0,"20,000.00",FALSE,4,,,
700,May,2070I8TG,P260300654203,TestyMed Health care and stores,0,0,0,0,"20,000.00",FALSE,14,,,
701,May,2070T0LI,P260301347014,FinrelNigeria Akobo,0,0,0,0,"20,000.00",FALSE,48,,,
702,May,2070N0VM,P260300673390,SAO Idi Ape 3,0,0,0,0,"20,000.00",FALSE,18,,,
703,May,2070N0VW,P260300673391,SAO Odo Ona 3,0,0,0,0,"20,000.00",FALSE,132,,,
704,May,2070N0WF,P260300673392,SAO Challenge 3,0,0,0,0,"20,000.00",FALSE,6,,,
705,May,2070N0WM,P260300673393,SAO Jericho 3,0,0,0,0,"20,000.00",FALSE,45,,,
706,May,2214WKA2,C41P008D01509572,Iyanuoluwa IB,0,0,0,0,"20,000.00",FALSE,2,,,
707,May,2070N0WY,P260300673394,SAO Oke Ado 3,0,0,0,0,"20,000.00",FALSE,5,,,
708,May,2070T0LE,P260301045725,FinrelNigeria Alaka 2,0,0,0,0,"20,000.00",FALSE,45,,,
709,May,2070W2GV,P260301192936,SAO MOWE 7,0,0,0,0,"20,000.00",FALSE,7,,,
710,May,207068QK,P260300174929,Hakimi Ventures withdrawal,0,0,0,0,"20,000.00",FALSE,300,,,
711,May,2070N051,P260300134580,Allateef 2,0,0,0,0,"20,000.00",FALSE,1,,,
712,May,2033LYA7,P260300137507,Olabode Ojuolape,0,0,0,0,"20,000.00",FALSE,63,,,
713,May,2070VC89,17340814,Good news Store,0,0,0,0,"20,000.00",FALSE,189,,,
714,May,20338ANN,P260301180765,"SUNRISE UNIVERSALINTEGRATED SUPERMARKET -SUNRISE PHARMACY",0,0,0,0,"20,000.00",FALSE,25,,,
715,May,2070MQ5J,P260301165816,AK CONCEPT,0,0,0,0,"20,000.00",FALSE,89,,,
716,May,2070WS13,P260300065391,ADM Multi Enterprises 3,0,0,0,0,"20,000.00",FALSE,179,,,
717,May,2057ESSZ,P260301040862,Opeyemi Venture 2,0,0,0,0,"20,000.00",FALSE,21,,,
718,May,2070QK0V,P260301040861,Tony Best Fashion store,0,0,0,0,"20,000.00",FALSE,207,,,
719,May,2070YI0P,P260300141503,FOODCO NIG JERICHO 1,0,0,0,0,"20,000.00",FALSE,0,,,
720,May,2070ZK21,P260300140417,Adorable Global Service,0,0,0,0,"20,000.00",FALSE,76,,,
721,May,2033NPA6,P260301262488,Sir Crown Business Ventures,0,0,0,0,"20,000.00",FALSE,2,,,
722,May,2057JMWB,P260301345850,"Mosh Golden ProfilePharmaceutical limited - MoshSupermarket Iseyin 2",0,0,0,0,"20,000.00",FALSE,34,,,
723,May,2033OXU9,P260300499619,Olivdan Mobile banking,0,0,0,0,"20,000.00",FALSE,3,,,
724,May,2070SMK7,P260301460414,Cash flow Communications,0,0,0,0,"20,000.00",FALSE,154,,,
725,May,2070ANJR,P260300164473,"BOVAS & COMPANY LIMITED -BOVAS AND COMPANYADAMASIGBA",0,0,0,0,"20,000.00",FALSE,13,,,
726,May,2070VHK7,P260301338760,FinrelNigeria Akobo 4,0,0,0,0,"20,000.00",FALSE,18,,,
727,May,2070RAT4,P260301338765,FinrelNigeria Akobo 5,0,0,0,0,"20,000.00",FALSE,23,,,
728,May,2070428H,P260300065475,ADM Enterprises 4,0,0,0,0,"20,000.00",FALSE,151,,,
729,May,2057UTAG,P260300052285,GENA APATA,0,0,0,0,"20,000.00",FALSE,224,,,
730,May,2070276K,P260300067063,A.Z Alkmaar Ventures,0,0,0,0,"20,000.00",FALSE,202,,,
731,May,2057ZPRQ,P260301336357,Anikeola 2,0,0,0,0,"20,000.00",FALSE,129,,,
732,May,2033KRL4,P260300174930,God's Time Venture,0,0,0,0,"20,000.00",FALSE,51,,,
733,May,2057UJLP,P260301804282,"BOVAS & COMPANY LIMITED -BOVAS AND COMPANY LOKOJA",0,0,0,0,"20,000.00",FALSE,3,,,
734,May,2057ULOI,P260301748843,"BOVAS & COMPANY LIMITED -BOVAS AND COMPANY YIDI",0,0,0,0,"20,000.00",FALSE,10,,,
735,May,2033JBJ7,22115629,Oluwatominiyi Telecom,0,0,0,0,"20,000.00",FALSE,150,,,
736,May,2070X5TK,P260300377174,GENA ODO ONA,0,0,0,0,"20,000.00",FALSE,216,,,
737,May,2070FBYG,P260301467751,"Mosh Golden ProfilePharmaceutical limited -  Moshpharm n supermarket",0,0,0,0,"20,000.00",FALSE,140,,,
738,May,2070PJP4,P260301471667,Anchor Restaurant and Bar 1,0,0,0,0,"20,000.00",FALSE,8,,,
739,May,2033D2SU,P260301471669,Anchor Restaurant and Bar 1,0,0,0,0,"20,000.00",FALSE,7,,,
740,May,2070WO8E,P260300179930,Sayonti,0,0,0,0,"20,000.00",FALSE,37,,,
741,May,2070276Q,P260300166138,Ajibato,0,0,0,0,"20,000.00",FALSE,4,,,
742,May,2033KTC5,P260300142597,Ajibola Telecom,0,0,0,0,"20,000.00",FALSE,3,,,
743,May,2070Z0AE,P260300564181,FinrelNigeria Adegbayi eatery,0,0,0,0,"20,000.00",FALSE,38,,,
744,May,2033ERRJ,P260300142520,"AY DANMARYAMA TELECOMS& ACCESSORIES - AYDANMARYAMA TELECOMS &",0,0,0,0,"20,000.00",FALSE,5,,,
745,May,20709O4X,P260300502744,Olamilekan Ventures,0,0,0,0,"20,000.00",FALSE,16,,,
746,May,2057EOGA,P260300536892,Imrad Venture,0,0,0,0,"20,000.00",FALSE,1,,,
747,May,2070W3DN,P260301164214,"VISTA FORTE PHARMACY LTD2",0,0,0,0,"20,000.00",FALSE,164,,,
748,May,2033HFD4,17293077,First topclass enterprises 2,0,0,0,0,"20,000.00",FALSE,48,,,
749,May,20700NGP,P260300137505,FinrelNigeria Alakia,0,0,0,0,"20,000.00",FALSE,24,,,
750,May,20700NGM,P260300431729,FinrelNigeria Eatery Olomi,0,0,0,0,"20,000.00",FALSE,6,,,
751,May,2033FPNZ,P260300160008,Dominion communication,0,0,0,0,"20,000.00",FALSE,39,,,
752,May,2033FJKF,P260300160015,Abidec venture,0,0,0,0,"20,000.00",FALSE,180,,,
753,May,2033J7GR,C42P008D01806236,WASIU AMINAT ABIDEMI,0,0,0,0,"20,000.00",FALSE,5,,,
754,May,20709EUM,P260300600974,Meenah Cooperate Ventures 2,0,0,0,0,"20,000.00",FALSE,1,,,
755,May,2070HN7Z,P260301181416,Muka Services 8,0,0,0,0,"20,000.00",FALSE,279,,,
756,May,2214M8M5,P260301804281,OJO MARIAM ABIGAEL,0,0,0,0,"20,000.00",FALSE,6,,,
757,May,22142AKL,C42P008D01915650,OJO-PHILIPS OLAMIDE IDOWU,0,0,0,0,"20,000.00",FALSE,_,,,
758,May,207060FF,P260300019385,S. O Ventures 2,0,0,0,0,"20,000.00",FALSE,229,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
